curso_anonimo;estudiante_anonimo;total_sesiones_31d;total_eventos_31d;dias_activos_31d;total_minutos_31d;recursos_vistos_31d;tareas_entregadas_31d;cuestionarios_intentados_31d;promedio_quizzes_31d;numero_intentos_quiz_31d;promedio_nota_tareas_31d;Total_cuestionarios_curso;Total_tareas_curso;Total_Recursos_Curso;curso;nota_1_parcial
731aad9de610a49df248efecc5edc8b2c3c8c39bf2e731e58455c429a6db9f39;71180a424245c286fe750f2f866cfa78a27925c841336049cf1b66137745d167;;;;;;;;;;;;;;5-A-PRACTICAS PREPROFESIONALES;
731aad9de610a49df248efecc5edc8b2c3c8c39bf2e731e58455c429a6db9f39;8ec8c3a1b37fa4fe45ca3b22221b1ed919e03bebdc3f8033f6c2157c03c9993d;;;;;;;;;;;;;;5-A-PRACTICAS PREPROFESIONALES;
731aad9de610a49df248efecc5edc8b2c3c8c39bf2e731e58455c429a6db9f39;b19aee70113a34bda01a5812d43b0181d38a14c4bdbccc2b7eeeabca48071a1b;;;;;;;;;;;;;;5-A-PRACTICAS PREPROFESIONALES;
731aad9de610a49df248efecc5edc8b2c3c8c39bf2e731e58455c429a6db9f39;e763f8b3b7e9e8d8ccb47017e2f6f88120b002e5f7e9f627b6f4e92921c11168;;;;;;;;;;;;;;5-A-PRACTICAS PREPROFESIONALES;
731aad9de610a49df248efecc5edc8b2c3c8c39bf2e731e58455c429a6db9f39;e78ab8a257a1816d674a4c8ade06d4a052ecb074aad7ffa1bfa600094b7c9eee;;;;;;;;;;;;;;5-A-PRACTICAS PREPROFESIONALES;
731aad9de610a49df248efecc5edc8b2c3c8c39bf2e731e58455c429a6db9f39;e80f046ff6d606dbf90903289ca42fc3282d2cd856a3bade60dcb6c1d102e5bf;;;;;;;;;;;;;;5-A-PRACTICAS PREPROFESIONALES;
731b2f6682ebf516b8ff92a01ba7b3bf6f2e43ed93eaf24571bc9c67d88600d1;12881c817f6cb3aedb3a16e524fe12899245e6f4298d36f52586febbacf851a8;;;;;3;3;;;;;;5;5;6-B-DISENO, EVALUACION Y APLICACION DE RECURSOS Y ESTRATEGIAS EDUCATIVAS.;
731b2f6682ebf516b8ff92a01ba7b3bf6f2e43ed93eaf24571bc9c67d88600d1;1f008ba6efae3d35d43b6a1b9c445ac69635942fe980e443ad20056f7b53d264;;;;;5;5;;;;;;5;5;6-B-DISENO, EVALUACION Y APLICACION DE RECURSOS Y ESTRATEGIAS EDUCATIVAS.;
731b2f6682ebf516b8ff92a01ba7b3bf6f2e43ed93eaf24571bc9c67d88600d1;249829182698c445801cb833f4e2558c8a614e9d9034331d952fc288e17d932b;5;10;2;0.73;4;4;;;;;;5;5;6-B-DISENO, EVALUACION Y APLICACION DE RECURSOS Y ESTRATEGIAS EDUCATIVAS.;
731b2f6682ebf516b8ff92a01ba7b3bf6f2e43ed93eaf24571bc9c67d88600d1;3ea5e9c697fcbac345f604f8e946eaa54cdf802e6974204bb43092c6c207cf07;4;34;1;16.43;4;4;;;;;;5;5;6-B-DISENO, EVALUACION Y APLICACION DE RECURSOS Y ESTRATEGIAS EDUCATIVAS.;
731b2f6682ebf516b8ff92a01ba7b3bf6f2e43ed93eaf24571bc9c67d88600d1;4e55d9396cf4efabcbb97c2084c89e07e3ad839b4d578bcd961419047dd0f0c7;;;;;3;3;;;;;;5;5;6-B-DISENO, EVALUACION Y APLICACION DE RECURSOS Y ESTRATEGIAS EDUCATIVAS.;
731b2f6682ebf516b8ff92a01ba7b3bf6f2e43ed93eaf24571bc9c67d88600d1;59bdbc3aa44588c9e74554c01e3a95333f05da8cdccdd99b88257660f4482e01;;;;;5;5;;;;;;5;5;6-B-DISENO, EVALUACION Y APLICACION DE RECURSOS Y ESTRATEGIAS EDUCATIVAS.;
731b2f6682ebf516b8ff92a01ba7b3bf6f2e43ed93eaf24571bc9c67d88600d1;62a2648fa27d8159cd0e8591cef34d9f019687b1f618e166481f5bc3ce416871;;;;;5;5;;;;;;5;5;6-B-DISENO, EVALUACION Y APLICACION DE RECURSOS Y ESTRATEGIAS EDUCATIVAS.;
731b2f6682ebf516b8ff92a01ba7b3bf6f2e43ed93eaf24571bc9c67d88600d1;6a305807659f9fb2496ac23da96353f227497ad0c6e584e60a65d7175c6ba220;;;;;5;5;;;;;;5;5;6-B-DISENO, EVALUACION Y APLICACION DE RECURSOS Y ESTRATEGIAS EDUCATIVAS.;
731b2f6682ebf516b8ff92a01ba7b3bf6f2e43ed93eaf24571bc9c67d88600d1;76eb4a288f4ae3ac30ae5d757b27f695734e52b91f4bccb84a14a9cd68255aa9;;;;;5;5;;;;;;5;5;6-B-DISENO, EVALUACION Y APLICACION DE RECURSOS Y ESTRATEGIAS EDUCATIVAS.;
731b2f6682ebf516b8ff92a01ba7b3bf6f2e43ed93eaf24571bc9c67d88600d1;805b7311e6a13c5ce4b245051dfc90152a5bb4746e376447c96a1e9c10be514c;;;;;5;5;;;;;;5;5;6-B-DISENO, EVALUACION Y APLICACION DE RECURSOS Y ESTRATEGIAS EDUCATIVAS.;
731b2f6682ebf516b8ff92a01ba7b3bf6f2e43ed93eaf24571bc9c67d88600d1;81299033b2f6114e5ac4b6a030a8ee74ad5625c94c70fd608e03190560638554;23;40;4;20.88;5;5;;;;;;5;5;6-B-DISENO, EVALUACION Y APLICACION DE RECURSOS Y ESTRATEGIAS EDUCATIVAS.;
731b2f6682ebf516b8ff92a01ba7b3bf6f2e43ed93eaf24571bc9c67d88600d1;83bc9083a68aea91c25d184e2b73c3c7be11b732004c1e444412652950926837;19;58;4;13.63;5;5;;;;;;5;5;6-B-DISENO, EVALUACION Y APLICACION DE RECURSOS Y ESTRATEGIAS EDUCATIVAS.;
731b2f6682ebf516b8ff92a01ba7b3bf6f2e43ed93eaf24571bc9c67d88600d1;9184f94555c036c274d08d4aa9e0d05ab39584886347594b7eac56d104cf11c0;;;;;5;5;;;;;;5;5;6-B-DISENO, EVALUACION Y APLICACION DE RECURSOS Y ESTRATEGIAS EDUCATIVAS.;
731b2f6682ebf516b8ff92a01ba7b3bf6f2e43ed93eaf24571bc9c67d88600d1;a35bede2f260ec987517c3b9e90bab4d6990cf10d5c942ea3f9b014021f19024;8;18;2;1.13;4;4;;;;;;5;5;6-B-DISENO, EVALUACION Y APLICACION DE RECURSOS Y ESTRATEGIAS EDUCATIVAS.;
731b2f6682ebf516b8ff92a01ba7b3bf6f2e43ed93eaf24571bc9c67d88600d1;a83b3c9d7c91889318f39e00ffc2fb0f24ba8966613ce10e6fb9d4ba08d1d57f;;;;;5;5;;;;;;5;5;6-B-DISENO, EVALUACION Y APLICACION DE RECURSOS Y ESTRATEGIAS EDUCATIVAS.;
731b2f6682ebf516b8ff92a01ba7b3bf6f2e43ed93eaf24571bc9c67d88600d1;b3c6f8791da4b10b9c1c76019f217d1f4f742a8bcfbeae63e54ce66bd8e3b146;;;;;5;5;;;;;;5;5;6-B-DISENO, EVALUACION Y APLICACION DE RECURSOS Y ESTRATEGIAS EDUCATIVAS.;
731b2f6682ebf516b8ff92a01ba7b3bf6f2e43ed93eaf24571bc9c67d88600d1;c40ea3ebaf059c255f21c306431504fadc03a07a84fa31cb6632a841adeed2b8;84;60;6;23.52;5;5;;;;;;5;5;6-B-DISENO, EVALUACION Y APLICACION DE RECURSOS Y ESTRATEGIAS EDUCATIVAS.;
731b2f6682ebf516b8ff92a01ba7b3bf6f2e43ed93eaf24571bc9c67d88600d1;cba3cd4d73ea4e84a7bc2ee6a13df8257cb1f7c791847defddd98561780e3837;55;123;5;59.52;5;5;;;;;;5;5;6-B-DISENO, EVALUACION Y APLICACION DE RECURSOS Y ESTRATEGIAS EDUCATIVAS.;
731b2f6682ebf516b8ff92a01ba7b3bf6f2e43ed93eaf24571bc9c67d88600d1;cd915077930c070bd28de33485c81c5941da3481ed0d249b46dac6c3d70eb401;;;;;5;5;;;;;;5;5;6-B-DISENO, EVALUACION Y APLICACION DE RECURSOS Y ESTRATEGIAS EDUCATIVAS.;
731b2f6682ebf516b8ff92a01ba7b3bf6f2e43ed93eaf24571bc9c67d88600d1;d068c5da4b2aae70cb8c8b032e77b438c9be5c4bab6ababf51ffd65b3d3eeaef;;;;;5;5;;;;;;5;5;6-B-DISENO, EVALUACION Y APLICACION DE RECURSOS Y ESTRATEGIAS EDUCATIVAS.;
731b2f6682ebf516b8ff92a01ba7b3bf6f2e43ed93eaf24571bc9c67d88600d1;dc132b1728791f21a5eab762fc9580cf940c823835dc455d7d7dd57178a952a7;;;;;5;5;;;;;;5;5;6-B-DISENO, EVALUACION Y APLICACION DE RECURSOS Y ESTRATEGIAS EDUCATIVAS.;
731b2f6682ebf516b8ff92a01ba7b3bf6f2e43ed93eaf24571bc9c67d88600d1;e534f0bf4e9578f2b7191b8acf88cbd113a8010907a979804b644949428d6408;102;59;8;32.90;5;5;;;;;;5;5;6-B-DISENO, EVALUACION Y APLICACION DE RECURSOS Y ESTRATEGIAS EDUCATIVAS.;
731b2f6682ebf516b8ff92a01ba7b3bf6f2e43ed93eaf24571bc9c67d88600d1;e70b9b263721d2ffa5edb5f1a5a66da92d848881b657a9662b501c152e2cba91;1;4;1;0.38;5;5;;;;;;5;5;6-B-DISENO, EVALUACION Y APLICACION DE RECURSOS Y ESTRATEGIAS EDUCATIVAS.;
731b2f6682ebf516b8ff92a01ba7b3bf6f2e43ed93eaf24571bc9c67d88600d1;ed07e283283437748631bfcd7e8bfb10e9150fd309fcf985b0baa41e4eb1cc4e;;;;;5;5;;;;;;5;5;6-B-DISENO, EVALUACION Y APLICACION DE RECURSOS Y ESTRATEGIAS EDUCATIVAS.;
731b2f6682ebf516b8ff92a01ba7b3bf6f2e43ed93eaf24571bc9c67d88600d1;f35ea7c2ca100fc303afee44304b9e6f08bb3d48be1925426b375ee994eaab82;;;;;5;5;;;;;;5;5;6-B-DISENO, EVALUACION Y APLICACION DE RECURSOS Y ESTRATEGIAS EDUCATIVAS.;
731b2f6682ebf516b8ff92a01ba7b3bf6f2e43ed93eaf24571bc9c67d88600d1;fb78c54239c2bbe2b1de933666194a291ad9a9f3727431f05d46b9e2dcbf0fc2;36;47;5;39.80;2;2;;;;;;5;5;6-B-DISENO, EVALUACION Y APLICACION DE RECURSOS Y ESTRATEGIAS EDUCATIVAS.;
731b2f6682ebf516b8ff92a01ba7b3bf6f2e43ed93eaf24571bc9c67d88600d1;ff8c0e9168af3d51bd7e9f31c7d24c5b6ba34e50baaed7d6090b26d6639ecd21;;;;;5;5;;;;;;5;5;6-B-DISENO, EVALUACION Y APLICACION DE RECURSOS Y ESTRATEGIAS EDUCATIVAS.;
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;0a0d487d0746f19b125e9cba7a388d905b8e06552c759c349969d2e7749745f7;;;;;;;;;;;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;6.55
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;11f78e36bd22237c2f31f3ac77749d2fe0eefd3bbe80dd9d853a4988afd2aaee;18;16;1;13.65;1;1;;;;5.00;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;6.7
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;1c058435a8fbde827bee0423a6f23f3d726c08ae460f54bcd42fe9ef33ec35e8;12;18;2;11.40;1;1;;;;9.00;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;4.9
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;23219a939065dc0cd53bb173cc4a8dfc100541cf2fad809dac527b41e000e8c6;248;53;8;74.02;1;1;;;;9.00;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;8.0
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;38b290860d9167dbd9137bca274dcc3cb9602a8b404c757c318ef1af92be767c;;;;;;;;;;;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;2.65
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;446fc22eca5780ec004467c31afff60254bc9bc10348b93f6dc2f4c67e2adb35;72;25;4;3.92;1;1;;;;5.00;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;5.85
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;44ddf9094efa08736782071459e2ea65fa911bd5bb90d09fc64be4e398068165;266;53;11;7.18;1;1;;;;10.00;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;6.35
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;5fdc4bbd29315a0059febd4ae9086096180f551b263731bcf074fd70ccade4a4;439;117;6;66.57;1;1;;;;9.00;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;7.85
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;64acd8be575422e18c2450792b24315353f139d33acfb947cbd3bdcf55078721;93;24;2;1.90;1;1;;;;10.00;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;7.6
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;6566800e68607d836bd4ad24e75fd83f3726862e0999bdf1c864d1e65ded0fb3;414;46;7;6.28;1;1;;;;10.00;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;8.0
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;74a3172fce754e5995ef2adb06c9b64968d8033ebd12f847545148891019b85c;44;14;2;6.62;1;1;;;;7.00;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;7.3
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;778d2ae29e0bfb377b1f4726d706a12b238f1ee9ca452dceafabca3401bc933f;13;25;1;49.48;1;1;;;;0.00;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;4.75
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;821fb481b69fa9d5210ad9fab28eac24ca6046c06b00722dc26a941925428860;105;31;4;4.43;1;1;;;;10.00;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;7.3
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;8f28ade9a35924d5c4428d76064b0f0d988faca0931baa0fec653f79d19b821c;82;27;4;0.60;1;1;;;;9.50;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;6.85
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;95ef88099e64330ecc65334b6ce513c5d14c9a22230ea248af53dad5f18fa2f3;;;;;;1;;;;0.00;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;4.55
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;96f2891ef0b7341812abc402669b8b493b9955e7bf28cec0dbdcecfa39f3d738;163;54;7;36.05;1;1;;;;9.50;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;7.15
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;9b00b78f3008547d63feb4db7937e04b92a77597ea3902f3c08ea49053755287;50;23;3;16.58;1;1;;;;9.00;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;7.15
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;9b8033cb9a4e18e0d70b1846d242134c0105414812a413ea40508fe45313bfe8;34;20;2;10.72;1;1;;;;10.00;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;7.3
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;9e8be5c9e18caba304d2497be0ae2c4082e3d43f0e19f69897a1d1ba75924383;;;;;;1;;;;0.00;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;1.05
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;b72a6b6611b6cd9add4095be80e5dddc05a73d5cec9e7f4a67219a076dd3f829;70;54;1;16.48;1;1;;;;10.00;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;7.3
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;bc90d162bdb76f9342ae0bfd65a43e1847280bbc55154e869b92845239e74bf3;150;56;2;12.78;1;1;;;;10.00;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;6.35
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;c3c67f432825f33669d413f5fcd4af9ea6af81440e6a380c8c2b129f8aab116f;115;20;2;23.80;1;1;;;;10.00;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;7.25
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;c47189066e767f4d0b8829a486acffdac699b096e20305e086f955120cab2217;52;32;3;3.85;1;1;;;;10.00;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;6.75
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;cc05426f316020a602cfb3e4f19f59b4edda4d6f9f0341b80760272f6ab8b9d3;;;;;;;;;;;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;4.95
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;cebdfd294c8eb58db769a1c7640161455ffc043684de7a20878005921816a0de;668;101;6;17.73;1;1;;;;7.00;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;6.9
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;d1178d4c893bf3577c255020f59f1e19f3e6dd7a1526928514159352a6eb54ad;29;88;2;63.10;1;1;;;;9.00;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;6.9
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;d3d53493b4441a072ca2a8714bc48706ab51f8a19e123a2bfb05b5ab2473a34b;27;48;2;63.80;1;1;;;;9.00;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;5.35
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;dcc704e8884724793fd135b119c6925605973d82642e887f9ad39e85455c8a75;14;13;1;21.87;1;1;;;;10.00;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;4.8
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;de40665763bbba8bdcfe71bcfcad26ddf937c7d7b63442a16a312d5d516b55e8;82;45;5;54.58;1;1;;;;5.00;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;2.25
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;e68b0192cd965aec53d6fa49bd68c72c5b9bc58476848acbf6d7f534a15a7ad7;31;79;1;58.08;1;1;;;;9.00;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;7.0
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;e6fefb3456943e1e96ac270c4062c9aa3abdaf2c3b85fefafa6afe157355d13b;88;37;5;3.05;1;1;;;;9.00;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;7.45
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;e9ab83b1e8e9752ad64c8d0e9c7f86f54a62fe065e83269e470e9868f40cbcd8;18;19;2;3.03;1;1;;;;3.00;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;6.15
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;eb77d04495b96bf2dc8357e1ba80ca4ef6c9c853e7846e2a0f1fa0d9ea9ef99a;153;34;4;25.25;1;1;;;;8.00;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;7.15
7330f04735a7dc05d2685d64adfb0238cc22ecfd6b9cf0dfd95936553393b494;fe9ab86ee74e4efe2ed7b35f180f44aa43858e8cfa74a55ccfb9c8e4a8326dff;250;124;9;101.92;1;1;;;;9.00;;1;1;1-A-EPISTEMOLOGIA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA;7.6
736656583b59d814fa32adf1006c9f2e14a36db3f906729cf329836edfce9638;0dcfa1802fa25a2b4bcd8bba08574191d20f86428833f6439c354eedde696c35;;;;;;;;;;;;;;7-B-MARKETING DE SERVICIOS;
736656583b59d814fa32adf1006c9f2e14a36db3f906729cf329836edfce9638;1a640df3390c32acd17ae34a178de79ae71c051a7efd0486abf33030167fa5bd;;;;;;;;;;;;;;7-B-MARKETING DE SERVICIOS;
736656583b59d814fa32adf1006c9f2e14a36db3f906729cf329836edfce9638;1f807c92bb5efb00b3c42229a08581918f592d199521ba40bcdee58096ebb6a1;;;;;;;;;;;;;;7-B-MARKETING DE SERVICIOS;
736656583b59d814fa32adf1006c9f2e14a36db3f906729cf329836edfce9638;5b56995ce3771c71bb1fb4c528e470c5f671cf647624380f76fdaa055bccb38a;15;7;1;3.40;;;;;;;;;;7-B-MARKETING DE SERVICIOS;
736656583b59d814fa32adf1006c9f2e14a36db3f906729cf329836edfce9638;72464ad72f08d9b62970c56c02e1c91a7609aac9628fcef1ffc2addcbc1dcc19;;;;;;;;;;;;;;7-B-MARKETING DE SERVICIOS;
736656583b59d814fa32adf1006c9f2e14a36db3f906729cf329836edfce9638;72d2aaaed37f5d27cee9ba644b5e1fc7507a4878a3ae7e8f37aaf7b03e2e8202;;;;;;;;;;;;;;7-B-MARKETING DE SERVICIOS;
736656583b59d814fa32adf1006c9f2e14a36db3f906729cf329836edfce9638;776f1dd1588fa9b81c3cb684af950eef46922d5d2c4731323c6c9f5f440d2008;;;;;;;;;;;;;;7-B-MARKETING DE SERVICIOS;
736656583b59d814fa32adf1006c9f2e14a36db3f906729cf329836edfce9638;7c956198ce80ce1d0c618f5257848efee48ecbb5915ee8dff372eb300d6ebad6;3;3;1;0.28;;;;;;;;;;7-B-MARKETING DE SERVICIOS;
736656583b59d814fa32adf1006c9f2e14a36db3f906729cf329836edfce9638;8d5ab35ad19af2b0cce090e115c144e13e53a9887c95193c828d9efbc482a156;;;;;;;;;;;;;;7-B-MARKETING DE SERVICIOS;
736656583b59d814fa32adf1006c9f2e14a36db3f906729cf329836edfce9638;943b997d73ed05c9643610aec2dee9e1661bf530a4b64c873f83cc1ec878fc48;;;;;;;;;;;;;;7-B-MARKETING DE SERVICIOS;
736656583b59d814fa32adf1006c9f2e14a36db3f906729cf329836edfce9638;9e79fd616a4cf30ed3fda30e39b7ac4727ca5f87542a7eb20a76f8ac4c365d32;;;;;;;;;;;;;;7-B-MARKETING DE SERVICIOS;
736656583b59d814fa32adf1006c9f2e14a36db3f906729cf329836edfce9638;a45f5d740c304cbc054d5e09b302fb40f10787d57fab5a84d65676e67f2358b4;40;11;2;5.68;;;;;;;;;;7-B-MARKETING DE SERVICIOS;
736656583b59d814fa32adf1006c9f2e14a36db3f906729cf329836edfce9638;bb9ae2092a06a43c6391557359e2817ad989022ea3d44689b833cbdb2749329f;;;;;;;;;;;;;;7-B-MARKETING DE SERVICIOS;
736656583b59d814fa32adf1006c9f2e14a36db3f906729cf329836edfce9638;bf172b0fbe0070e123578028801a68deec52d48f1a3b05002ff15af25b998b2a;1;2;1;0.03;;;;;;;;;;7-B-MARKETING DE SERVICIOS;
736656583b59d814fa32adf1006c9f2e14a36db3f906729cf329836edfce9638;c189610db58cc172b9232546b605eab5cf14e5067a172d81d9d51829c622ee93;;;;;;;;;;;;;;7-B-MARKETING DE SERVICIOS;
736656583b59d814fa32adf1006c9f2e14a36db3f906729cf329836edfce9638;d8f4cad210cb7dba042151314b45560591d8824b5fdf2d22e7049194367b430c;;;;;;;;;;;;;;7-B-MARKETING DE SERVICIOS;
736656583b59d814fa32adf1006c9f2e14a36db3f906729cf329836edfce9638;e7d5c41e1b1e05084442d2ddead270765c4b1903f5ad6706999ad626768c8370;;;;;;;;;;;;;;7-B-MARKETING DE SERVICIOS;
739636c31708592ddd97bc2119a1f5eced0c8b83bbf45a499d19c38670671b3b;09d9fac143f5d0856c1bb640b344f953da55c257c092f4e85a8af094dbb2c090;;;;;;;;;;;;;;3-A- ESTADISTICA II;
739636c31708592ddd97bc2119a1f5eced0c8b83bbf45a499d19c38670671b3b;0a22c2be97c06ce3365c12aa093bcdc256d2d205cdd6c75c2b6944ae3de464c7;;;;;;;;;;;;;;3-A- ESTADISTICA II;
739636c31708592ddd97bc2119a1f5eced0c8b83bbf45a499d19c38670671b3b;112535aedce5cfbb34061e6b8aab51a5746b5e2f4e516c2814453cb32e3ef64d;;;;;;;;;;;;;;3-A- ESTADISTICA II;
739636c31708592ddd97bc2119a1f5eced0c8b83bbf45a499d19c38670671b3b;1d576c72529002699a34e1f0edf0a8fe48c618e2ea99250fc3f1b79d6adef905;3;3;1;0.78;;;;;;;;;;3-A- ESTADISTICA II;
739636c31708592ddd97bc2119a1f5eced0c8b83bbf45a499d19c38670671b3b;21544826e6a1b2155d94ee12b639932dc4d49e4373d8eb440a0aef702396160f;3;2;1;0.03;;;;;;;;;;3-A- ESTADISTICA II;
739636c31708592ddd97bc2119a1f5eced0c8b83bbf45a499d19c38670671b3b;22fd6cc0b14a126e6127a868be9e580313bacc693aa98650e2845093143f8c93;;;;;;;;;;;;;;3-A- ESTADISTICA II;
739636c31708592ddd97bc2119a1f5eced0c8b83bbf45a499d19c38670671b3b;2a526e50e833e939723fe52b938d99027981189c0656eeff3bd42b8024537d4b;;;;;;;;;;;;;;3-A- ESTADISTICA II;
739636c31708592ddd97bc2119a1f5eced0c8b83bbf45a499d19c38670671b3b;2b52b175bbd3abb70cb059649ceec01d165312cafab190e2d9f5b2407d87d3ef;;;;;;;;;;;;;;3-A- ESTADISTICA II;
739636c31708592ddd97bc2119a1f5eced0c8b83bbf45a499d19c38670671b3b;2d4fd5cc3454775b9333d3effb78f0b59eaa11be5021b2fe7a9c7eacd84eca72;;;;;;;;;;;;;;3-A- ESTADISTICA II;
739636c31708592ddd97bc2119a1f5eced0c8b83bbf45a499d19c38670671b3b;303f8cdfb474285a565c821db4eb4fefbf32da8c6d7c469c8a48a8608bd3d30d;3;8;1;5.72;;;;;;;;;;3-A- ESTADISTICA II;
739636c31708592ddd97bc2119a1f5eced0c8b83bbf45a499d19c38670671b3b;33a8165d664391100b29a096b6ce1797814c29a87d854bdef9360dee6d18a436;;;;;;;;;;;;;;3-A- ESTADISTICA II;
